DateTime,Clock hour,Week number,Day of week,Type of day,Month,Dry bulb temperature,Wet bulb temperature,Dew point temperature,Solar irradiance,Ambient temperature,Relative humidity,UV index,Wind speed,Target
5/7/2018 9:00,9,27,4,1,7,30.8,25.9,24.03333333,193.1,29.28,70.85833333,14.37,3.287,2.37351661
5/7/2018 10:00,10,27,4,1,7,31.3,26.3,24.1,448.25,32.185,69.435,40.4,4.483,2.40482339
5/7/2018 11:00,11,27,4,1,7,31.9,26.4,24.1,550.6,33.61,67.445,55.35,5.41,2.434937288
5/7/2018 12:00,12,27,4,1,7,32,26.3,24.1,698.2,36.76,63.13,70.63,3.448,2.460757
5/7/2018 13:00,13,27,4,1,7,31.7,26.4,24.1,824.95,39.9,58.14833333,66.07,3.196,2.420828
5/7/2018 14:00,14,27,4,1,7,31.9,26.4,24.1,546.35,37.211,55.90833333,37.16,5.011,2.441059
5/7/2018 15:00,15,27,4,1,7,33.3,26.9,24.1,389.85,36.06,57.18333333,22.82,5.246,2.45285
5/7/2018 16:00,16,27,4,1,7,33.2,26.8,24.1,225.5,35.522,57.88333333,11,5.023,2.460217627
5/7/2018 17:00,17,27,4,1,7,33,26.8,24.3,77.75,32.955,58.01166667,1.8,5.411,2.446902
5/7/2018 18:00,18,27,4,1,7,31.4,26.7,24.5,10.86,31.08,59.48833333,0,5.469,2.428026
5/7/2018 19:00,19,27,4,1,7,30.3,26.7,24.7,0,30.135,61.82833333,0,5.382,2.403618305
5/7/2018 20:00,20,27,4,1,7,29.2,26.6,24.16666667,0,30.1,63.43333333,0,5.258,0.383947
5/7/2018 21:00,21,27,4,1,7,29.4,25.5,23.63333333,0,30.045,64.43666667,0,5.53,0
5/7/2018 22:00,22,27,4,1,7,29.5,25.1,23.1,0,29.76,65.905,0,6.092,0
5/7/2018 23:00,23,27,4,1,7,29.4,25,23.1,0,29.65,66.41166667,0,5.195,0
6/7/2018 0:00,0,27,5,1,7,28.5,24.7,23.1,0,29.6,67.95666667,0,0,0
6/7/2018 1:00,1,27,5,1,7,28.2,24.7,23.1,0,29.6,67.84833333,0,0,0
6/7/2018 2:00,2,27,5,1,7,27.3,24.3,23.1,0,29.6,67.59966667,0,0.23,0
6/7/2018 3:00,3,27,5,1,7,27.8,24.6,23.1,0,29.6,66.675,0,0.54,0
6/7/2018 4:00,4,27,5,1,7,27.5,24.6,23.1,0,29.6,66.25666667,0,0.515,0
6/7/2018 5:00,5,27,5,1,7,27.3,24.5,23.26666667,0.4,29.6,66.72666667,0,0.255,0
6/7/2018 6:00,6,27,5,1,7,27.2,24.5,23.43333333,57.25,29.6,66.9,0.55,1.375,1.210968
6/7/2018 7:00,7,27,5,1,7,27.8,24.7,23.6,221.75,29.6,66.15333333,6.7,4.985,2.307995
6/7/2018 8:00,8,27,5,1,7,28.5,24.7,23.4,254.2,29.6,65.53666667,14.05,4.33,2.352279661
6/7/2018 9:00,9,27,5,1,7,29.5,25.3,23.2,205.13,29.6,64.09833333,16.42,4.329,2.398606
6/7/2018 10:00,10,27,5,1,7,30.4,25.3,23,347.16,29.6,62.79,33.23,4.092,2.404311
6/7/2018 11:00,11,27,5,1,7,31.4,25.9,23.16666667,295.05,29.6,63.69166667,32.65,4.229,2.445294
6/7/2018 12:00,12,27,5,1,7,32.1,26,23.33333333,382.65,29.6,64.86333333,41.35,3.932,2.480209
6/7/2018 13:00,13,27,5,1,7,33.4,26.5,23.5,553.5,29.6,63.38166667,53.26,3.935,2.446482414
6/7/2018 14:00,14,27,5,1,7,33.2,26.6,23.83333333,620.2,29.6,59.88666667,48.76,2.917,2.438081
6/7/2018 15:00,15,27,5,1,7,32.5,26.2,24.16666667,263.45,29.6,56.53833333,16.49,4.62,2.42782
6/7/2018 16:00,16,27,5,1,7,31.3,26.5,24.5,117.86,29.6,58.22166667,6,4.027,2.34992
6/7/2018 17:00,17,27,5,1,7,28.3,26.9,24.4,83.2,29.6,56.523,2.8,4.135,2.356644828
6/7/2018 18:00,18,27,5,1,7,28.9,25.7,24.3,21.05,29.6,55.28333333,0,4.301,2.371598
6/7/2018 19:00,19,27,5,1,7,28.5,25.5,24.2,0,29.6,55.75266667,0,2.59,2.377172
6/7/2018 20:00,20,27,5,1,7,24.9,24.7,24.33333333,0,29.6,56.21333333,0,2.045,2.289477
6/7/2018 21:00,21,27,5,1,7,24.6,24.4,24.46666667,0,29.6,56.38666667,0,1.57,2.247165517
6/7/2018 22:00,22,27,5,1,7,25.8,25,24.6,0,29.6,56.74833333,0,1.495,0.932895
6/7/2018 23:00,23,27,5,1,7,25.6,25.4,24.93333333,0,29.6,57.20833333,0,2.995,0
9/7/2018 15:00,15,28,1,1,7,32.6,26.5,24.36666667,479.95,34.055,60.54517241,26.45,2.12,2.438949
9/7/2018 16:00,16,28,1,1,7,33.4,27.1,24.5,239.2,34.3135,61.24516667,7.6,1.925,2.461081017
9/7/2018 17:00,17,28,1,1,7,32.9,26.6,24.76666667,66.3,33.3385,62.06466667,0.75,1.5,2.296471525
9/7/2018 18:00,18,28,1,1,7,27.6,25.4,25.03333333,7.9,32.82,65.33283333,0,0.535,2.213492
9/7/2018 19:00,19,28,1,1,7,26.3,25.6,25.3,0,32.12,72.4,0,0.53,2.198092
9/7/2018 20:00,20,28,1,1,7,26.2,25.5,25.3,0,30.975,72.4,0,1.7715,1.21421
9/7/2018 21:00,21,28,1,1,7,25.5,25.1,25.3,0.1,29.985,72.4,0,1.51,0
9/7/2018 22:00,22,28,1,1,7,25.6,25.4,25.3,0,29.755,72.4,0,1.51,0
9/7/2018 23:00,23,28,1,1,7,25.8,25.5,25.26666667,0.05,29.42,72.4,0,0.85,0
10/7/2018 0:00,0,28,2,1,7,25.9,25.5,25.23333333,0,26.99,73.88083333,0,1.8,0
10/7/2018 1:00,1,28,2,1,7,25.5,25.3,25.2,0,26.75,73.99183333,0,0.455,0
10/7/2018 2:00,2,28,2,1,7,25.7,25,25.3,0,26.715,74.14883333,0,0.745,0
10/7/2018 3:00,3,28,2,1,7,25.4,25.1,25.4,0,26.645,74.27333333,0,0.805,0
10/7/2018 4:00,4,28,2,1,7,26.5,25.8,25.5,0,26.52,74.35983333,0,0.265,0
10/7/2018 5:00,5,28,2,1,7,26.1,25.3,25.3,0.25,26.525,74.45333333,0,1.745,0
10/7/2018 6:00,6,28,2,1,7,26,25.4,25.1,44.65,26.565,74.56583333,0.05,2.75,1.364916
10/7/2018 7:00,7,28,2,1,7,27.1,25.5,24.9,222,27.98,74.693,4.6,2.74,2.238222712
10/7/2018 8:00,8,28,2,1,7,27.5,25.7,24.93333333,424.9473684,30.2735,74.7175,16.9,1.03,2.266562
10/7/2018 9:00,9,28,2,1,7,28.5,25.7,24.96666667,629.25,31.96,74.60666667,34.0625,1.17,2.324118305
10/7/2018 10:00,10,28,2,1,7,29.3,26.3,25,672.6811111,31.815,74.54366667,41.7855,2.76,2.362676
10/7/2018 11:00,11,28,2,1,7,30.8,26.4,24.7,749.0835,32.43,74.4455,53.119,4.255,2.393432
10/7/2018 12:00,12,28,2,1,7,31.3,26.3,24.4,524.4910526,32.935,74.289,50.192,5.515,2.425473
10/7/2018 13:00,13,28,2,1,7,31,26.2,24.1,518.7,33.22,73.89116667,44.4365,6.695,2.448687
10/7/2018 14:00,14,28,2,1,7,31.1,25.8,23.9,208.05,32.35,73.4025,15.75,4.075,2.446888
10/7/2018 15:00,15,28,2,1,7,31.3,26.2,23.7,211.8,31.53,73.04233333,9.5,3.025,2.419351
10/7/2018 16:00,16,28,2,1,7,31.7,26,23.5,162.4,32.085,72.81516667,2.9,2.855,2.416188
10/7/2018 17:00,17,28,2,1,7,31.6,26.1,23.36666667,37.42105263,30.755,72.70833333,0.15,7.09,2.435733
10/7/2018 18:00,18,28,2,1,7,31.4,25.6,23.23333333,0.4,26.98,72.72283333,0,10.65,2.398377
10/7/2018 19:00,19,28,2,1,7,30.9,25.5,23.1,0,25.615,72.87466667,0,1.34,0.815285
10/7/2018 20:00,20,28,2,1,7,30.4,25.5,23.23333333,0,26.28,73.1705,0,0.35,0
10/7/2018 21:00,21,28,2,1,7,30,24.5,23.36666667,0,27.215,73.51583333,0,0.145,0
10/7/2018 22:00,22,28,2,1,7,29.3,25.3,23.5,1,27.375,73.86966667,0,0,0
10/7/2018 23:00,23,28,2,1,7,28,24.5,23.53333333,0.7,28.095,74.20866667,0,0.275,0
11/7/2018 0:00,0,28,3,1,7,27.4,24.4,23.56666667,0,29.67,48.43283333,0,1.43,0
11/7/2018 1:00,1,28,3,1,7,26.4,24.5,23.6,0,29.335,48.93466667,0,1.085,0
11/7/2018 2:00,2,28,3,1,7,26.4,24.5,23.53333333,0,29.275,49.37783333,0,1.6,0
11/7/2018 3:00,3,28,3,1,7,26.6,24.5,23.46666667,0,29.17,49.86516667,0,1.775,0
11/7/2018 4:00,4,28,3,1,7,26.3,24.5,23.4,0,28.7185,50.3435,0,1.8585,0
11/7/2018 5:00,5,28,3,1,7,26.4,24.3,23.2,0.85,28.02,50.77016667,0,4.5,0
11/7/2018 6:00,6,28,3,1,7,26.4,24.3,23,25.95,27.615,51.31633333,0,5.16,1.386557
11/7/2018 7:00,7,28,3,1,7,26.7,24.3,22.8,132.3,27.625,51.94316667,2.8,5.885,2.290901695
11/7/2018 8:00,8,28,3,1,7,27.8,24.6,23.1,266.45,28.195,52.50716667,11.2,4.25,2.299248
11/7/2018 9:00,9,28,3,1,7,28.2,24.7,23.4,405.35,29.005,52.52983333,23.55,3.705,2.324699
11/7/2018 10:00,10,28,3,1,7,28.8,25.3,23.7,497.65,29.92,51.603,35.2,3.665,2.360497
11/7/2018 11:00,11,28,3,1,7,29.3,25.4,23.93333333,566.3665,30.95,52.30316667,44.3,3.57,2.35273
11/7/2018 12:00,12,28,3,1,7,28.3,25.5,24.16666667,584.8835,32.285,51.9425,45.85,4.545,2.396991
11/7/2018 13:00,13,28,3,1,7,29.8,26,24.4,470.8665,33.435,51.36683333,36,3.015,2.383935
11/7/2018 14:00,14,28,3,1,7,30.8,26.2,24.16666667,364.85,33.49,50.739,22.5,3.77,2.364864
11/7/2018 15:00,15,28,3,1,7,30.7,26,23.93333333,265.25,33.115,50.30083333,11.3,3.65,2.389890508
11/7/2018 16:00,16,28,3,1,7,30.8,25.9,23.7,134.3,32.33,50.16883333,3.05,4.315,2.400486
11/7/2018 17:00,17,28,3,1,7,30.8,26.2,23.56666667,29.45,31.69,50.79616667,0,2.545,2.410778
11/7/2018 18:00,18,28,3,1,7,30,25.8,23.43333333,1,31.225,51.24,0,2.315,1.635307119
11/7/2018 19:00,19,28,3,1,7,29.4,25.2,23.3,0.8,31.07,51.62283333,0,2.275,0
11/7/2018 20:00,20,28,3,1,7,29.1,25.3,23.06666667,0.6665,30.905,51.932,0,1.225,0
11/7/2018 21:00,21,28,3,1,7,29,25.1,22.83333333,1.25,30.725,52.2015,0,1.9,0
11/7/2018 22:00,22,28,3,1,7,28.6,24.5,22.6,0.9,30.6,52.47316667,0,0.955,0
11/7/2018 23:00,23,28,3,1,7,28.2,24.3,22.33333333,0.6,30.445,52.714,0,1.72,0
12/7/2018 0:00,0,28,4,1,7,27.8,23.9,22.06666667,0.55,30.385,53.31433333,0,0.325,0
12/7/2018 1:00,1,28,4,1,7,27.6,23.7,21.8,0,30.00526316,54.95066667,0,0.945,0
12/7/2018 2:00,2,28,4,1,7,27.2,23.7,21.8,0,29.765,55.41466667,0,2.41,0
12/7/2018 3:00,3,28,4,1,7,27.1,23.7,21.8,0,29.48,55.8515,0,0.335,0
12/7/2018 4:00,4,28,4,1,7,26.9,23.5,21.8,0.2,29.62,56.33833333,0,0.925,0
12/7/2018 5:00,5,28,4,1,7,26.7,23.6,22.13333333,3.8,29.52,56.82583333,0,3.59,0
12/7/2018 6:00,6,28,4,1,7,26.8,23.8,22.46666667,16.8,29.335,57.07933333,0,6.48,1.219966
12/7/2018 7:00,7,28,4,1,7,27.2,24.2,22.8,103.2335,29.85,57.3135,1.2,1.775,2.298929
12/7/2018 8:00,8,28,4,1,7,28.5,24.7,23.03333333,205.0835,30.545,57.43694915,6.7,4.535,2.321718
12/7/2018 9:00,9,28,4,1,7,29.6,25.4,23.26666667,273.2,31.68,57.53466667,14.85,6.6,2.350295
12/7/2018 10:00,10,28,4,1,7,30,25.5,23.5,430.5835,32.095,57.61666667,27.05,7.865,2.391064068
12/7/2018 11:00,11,28,4,1,7,30.5,25.9,23.46666667,670.2,33.47,57.74033333,43.1835,6.96,2.431392
12/7/2018 12:00,12,28,4,1,7,31.6,26.5,23.43333333,590.9,33.995,57.78280702,43.6205,6.9,2.462709
12/7/2018 13:00,13,28,4,1,7,31.8,26,23.4,285.8,33.76,57.6015,29.827,5.61,2.460572542
12/7/2018 14:00,14,28,4,1,7,31.9,26.5,23.8,415.5165,34.2,57.43333333,20.6665,7.195,2.479705
12/7/2018 15:00,15,28,4,1,7,32.3,26.6,24.2,206.45,33.7,57.192,8.95,7.4985,2.453161
12/7/2018 16:00,16,28,4,1,7,31,26.6,24.6,135.2665,33.375,56.979,2.5,7.43,2.405707
12/7/2018 17:00,17,28,4,1,7,24,24,24.83333333,30.8335,32.86,56.83583333,0,5.985,2.338994
12/7/2018 18:00,18,28,4,1,7,25.7,25.2,25.06666667,3,32.53,56.66883333,0,5.71,2.341982034
12/7/2018 19:00,19,28,4,1,7,26.2,25.6,25.3,2.45,32.2,56.58578947,0,6.3,2.25815
12/7/2018 20:00,20,28,4,1,7,27.1,26,25.4,2.2,31.875,56.52716667,0,4.255,0
12/7/2018 21:00,21,28,4,1,7,27.7,26,25.5,3.55,31.465,56.48966667,0,6.02,0
12/7/2018 22:00,22,28,4,1,7,28,26.3,25.6,2.45,30.695,56.53566667,0.05,5.95,0
12/7/2018 23:00,23,28,4,1,7,27.6,25.9,25.56666667,3.45,30.515,56.52383333,0,4.825,0
1/8/2018 0:00,0,31,3,1,8,28.5,24.4,22.73333333,0,26.865,67.11166667,0,1.385,0
1/8/2018 1:00,1,31,3,1,8,27.6,24.4,22.9,0,26.64,68.12,0,1.57,0
1/8/2018 2:00,2,31,3,1,8,28,24.6,22.9,0,26.495,68.815,0,1.6,0
1/8/2018 3:00,3,31,3,1,8,27.5,24.5,22.9,0,26.335,69.46166667,0,1.53,0
1/8/2018 4:00,4,31,3,1,8,27.2,24.3,22.9,0,26.455,69.95,0,1.025,0
1/8/2018 5:00,5,31,3,1,8,27.2,24.5,23.3,0,26.345,70.15033333,0,1.13,0
1/8/2018 6:00,6,31,3,1,8,26.8,24.8,23.7,1.45,26.35,70.31,0,3.35,1.53326
1/8/2018 7:00,7,31,3,1,8,28,25.3,24.1,45.65,26.7,70.27333333,0.55,4.708,2.327184
1/8/2018 8:00,8,31,3,1,8,28.7,25.8,24.06666667,305.45,28.925,69.02233333,8.2,2.76,2.305657
1/8/2018 9:00,9,31,3,1,8,29.6,26,24.03333333,426.5,30.565,66.52333333,18.64,1.272,2.31461
1/8/2018 10:00,10,31,3,1,8,29.5,25.7,24,609.95,31.125,63.43,36.37,4.412,2.330682
1/8/2018 11:00,11,31,3,1,8,30,25.9,24.33333333,687.25,32.31,58.90166667,49.92,4.126,2.399523
1/8/2018 12:00,12,31,3,1,8,31.3,26.5,24.66666667,398.54,31.685,57.525,39.12,4.991,2.459626
1/8/2018 13:00,13,31,3,1,8,31.8,27,25,608.6,33.415,55.43666667,51.85,4.193,2.479609
1/8/2018 14:00,14,31,3,1,8,32.2,27.2,24.33333333,582.9,34.31,52.63666667,38.98,5.12,2.457246
1/8/2018 15:00,15,31,3,1,8,32.8,26.4,23.66666667,450.01,34.72,50.87833333,20.9,5.134,2.449712
1/8/2018 16:00,16,31,3,1,8,32.3,26.7,23,187.25,32.7,51.165,6.8,4.81,2.468279
1/8/2018 17:00,17,31,3,1,8,32,26.1,23.43333333,36.15,30.54,51.75333333,0.6,5.395,2.427054
1/8/2018 18:00,18,31,3,1,8,30.9,25.4,23.86666667,1.55,29.835,52.56333333,0,3.555,2.403927
1/8/2018 19:00,19,31,3,1,8,30.1,25.6,24.3,0,29.49,52.84166667,0,3.652,2.38913
1/8/2018 20:00,20,31,3,1,8,29.9,25,23.66666667,0,29.12,53.35833333,0,3.67,1.189823
1/8/2018 21:00,21,31,3,1,8,29.4,24.8,23.03333333,0,28.67,55.45833333,0,3.411,0
1/8/2018 22:00,22,31,3,1,8,29,24.6,22.4,0,28.22,57.86666667,0,4.18,0
1/8/2018 23:00,23,31,3,1,8,28.6,24.5,22.43333333,0,28.03,59.71833333,0,3.645,0
2/8/2018 0:00,0,31,4,1,8,28.3,24.7,22.46666667,0,25.585,56.38833333,0,0.945,0
2/8/2018 1:00,1,31,4,1,8,28,24.3,22.5,0,25.36,59.30333333,0,0.885,0
2/8/2018 2:00,2,31,4,1,8,27.4,24,22.36666667,0,25.224,61.44833333,0,0.275,0
2/8/2018 3:00,3,31,4,1,8,27.2,24,22.23333333,0,24.932,62.86666667,0,0.195,0
2/8/2018 4:00,4,31,4,1,8,27.6,23.9,22.1,0,24.585,63.76266667,0,0.13,0
2/8/2018 5:00,5,31,4,1,8,27.4,24.1,22.36666667,0,24.42,64.615,0,0.553,0
2/8/2018 6:00,6,31,4,1,8,27.2,24,22.63333333,1.4,23.92,65.45833333,0,1.365,1.450426
2/8/2018 7:00,7,31,4,1,8,27.5,24.4,22.9,63.8,24.15,64.945,0.3,2.313,2.298906
2/8/2018 8:00,8,31,4,1,8,28.2,25,22.83333333,99.8,25.415,64.10666667,2.14,2.6,2.329
2/8/2018 9:00,9,31,4,1,8,29,25.2,22.76666667,336.65,27.4,62.78333333,11.45,4.06,2.394743
2/8/2018 10:00,10,31,4,1,8,30.7,25.2,22.7,518.7,28.185,61.25166667,23.5,6.724,2.424765
2/8/2018 11:00,11,31,4,1,8,31.3,25.5,22.83333333,434.55,29.28,58.35333333,24.7,5.186,2.431613
2/8/2018 12:00,12,31,4,1,8,31.6,25.8,22.96666667,570.6,30.195,55.343,35.36,6.172,2.454166
2/8/2018 13:00,13,31,4,1,8,31.5,25.7,23.1,599.7,31.67,51.53166667,35.3,5.423,2.455716
2/8/2018 14:00,14,31,4,1,8,32.2,25.8,22.93333333,516.2,31.975,48.18333333,26.45,5.572,2.436968
2/8/2018 15:00,15,31,4,1,8,32.1,25.9,22.76666667,457.15,31.978,46.42333333,14.9,5.53,2.43322
2/8/2018 16:00,16,31,4,1,8,32.2,25.6,22.6,230.08,31.035,46.65833333,6.1,5.642,2.430115
2/8/2018 17:00,17,31,4,1,8,31.1,25.1,22.33333333,64.25,28.815,47.99166667,0.75,5.781,2.424695
2/8/2018 18:00,18,31,4,1,8,30.7,25.7,22.06666667,3.65,27.7,50.40833333,0,5.385,2.409425
2/8/2018 19:00,19,31,4,1,8,30.1,24.5,21.8,0,27.21,52.62833333,0,5.504,2.389347
2/8/2018 20:00,20,31,4,1,8,29.5,24.9,22,0,27.02,54.02666667,0,4.767,1.790678
2/8/2018 21:00,21,31,4,1,8,29.4,24.4,22.2,0,26.545,56.58,0,3.525,0
2/8/2018 22:00,22,31,4,1,8,29,24.5,22.4,0,26.31,59.25666667,0,4.017,0
2/8/2018 23:00,23,31,4,1,8,28.7,24.4,22.46666667,0,26.09,61.64666667,0,5.315,0
3/8/2018 0:00,0,31,5,1,8,28,24.1,22.53333333,0,28.76,62.84833333,0,1.09,0
3/8/2018 1:00,1,31,5,1,8,27.5,24.2,22.6,0,28.53,62.775,0,0.78,0
3/8/2018 2:00,2,31,5,1,8,27.1,23.8,22.66666667,0,28.07,63.29,0,1.239,0
3/8/2018 3:00,3,31,5,1,8,27.1,23.9,22.73333333,0,27.685,64.03833333,0,0.644,0
3/8/2018 4:00,4,31,5,1,8,26.3,23.9,22.8,0,27.585,64.331,0,0.825,0
3/8/2018 5:00,5,31,5,1,8,26.3,23.9,22.83333333,0,27.495,64.99666667,0,4.954,0
3/8/2018 6:00,6,31,5,1,8,27.4,24.3,22.86666667,8.08,27.405,66.453,0,3.545,1.420417
3/8/2018 7:00,7,31,5,1,8,27.7,24.4,22.9,129.6,28.925,66.94,1.88,2.122,2.312004828
3/8/2018 8:00,8,31,5,1,8,28.1,24.5,23.26666667,303.7,30.328,66.23633333,9.8,5.493,2.340654
3/8/2018 9:00,9,31,5,1,8,29.2,25.1,23.63333333,316.1,31.085,64.35,20.85,4.713,2.356773
3/8/2018 10:00,10,31,5,1,8,29.8,25.8,24,474.1,31.935,62.55,29.04,5.014,2.382404
3/8/2018 11:00,11,31,5,1,8,30.4,25.5,23.86666667,640.45,32.741,61.50566667,49.89,4.438,2.3994
3/8/2018 12:00,12,31,5,1,8,30.9,26,23.73333333,656.65,33.695,59.31666667,53.69,6.298,0.929761
3/8/2018 13:00,13,31,5,1,8,31.8,26.1,23.6,819.55,34.509,57.005,60.4,8.344,0.608384
3/8/2018 14:00,14,31,5,1,8,32.6,26.3,23.5,716.15,35.127,54.16333333,44.29,7.066,0.933343729
3/8/2018 15:00,15,31,5,1,8,32.5,25.7,23.4,545.1,35.25,52.58666667,25.19,5.488,0.408207
3/8/2018 16:00,16,31,5,1,8,32.5,26.1,23.3,427.35,34.01,52.81233333,11.7,7.463,1.710101
3/8/2018 17:00,17,31,5,1,8,32.1,25.9,23.03333333,138.95,31.52,55.69333333,2.1,6.304,1.150683529
3/8/2018 18:00,18,31,5,1,8,31.2,25.4,22.76666667,4.7,30.05,57.95333333,0,6.401,2.364423
3/8/2018 19:00,19,31,5,1,8,30.3,25,22.5,0,29.665,59.81,0,5.204,1.239426
3/8/2018 20:00,20,31,5,1,8,30.1,25.1,22.66666667,0,29.62,60.845,0,4.477,0
3/8/2018 21:00,21,31,5,1,8,29.6,25,22.83333333,0,29.39,61.99666667,0,7.561,0
3/8/2018 22:00,22,31,5,1,8,29.4,25,23,0,29.16,63.385,0,5.336,0
3/8/2018 23:00,23,31,5,1,8,28.4,24.6,22.93333333,0,29.085,63.365,0,6.085,0
4/8/2018 0:00,0,31,6,0,8,28.4,24.6,22.86666667,0,23.23,57.57,0,1.876,0
4/8/2018 1:00,1,31,6,0,8,28.2,24.5,22.8,0,23.021,56.82,0,1.575,0
4/8/2018 2:00,2,31,6,0,8,27.4,24.7,23.16666667,0,22.845,56.5,0,1.795,0
4/8/2018 3:00,3,31,6,0,8,27.4,24.8,23.53333333,0,22.785,56.045,0,1.446,0
4/8/2018 4:00,4,31,6,0,8,27.7,25.1,23.9,0,22.63,55.79333333,0,1.485,0
4/8/2018 5:00,5,31,6,0,8,28,24.5,23.56666667,0,22.345,55.95333333,0,2.945,0
4/8/2018 6:00,6,31,6,0,8,28.1,24.6,23.23333333,40.15,22.42,56.76833333,0.05,4.515,0
4/8/2018 7:00,7,31,6,0,8,28.2,24.6,22.9,230.95,23.25,56.14333333,3.95,5.434,0
4/8/2018 8:00,8,31,6,0,8,29.1,25.4,23.03333333,468.4,25.535,55.255,16.05,2.815,0
4/8/2018 9:00,9,31,6,0,8,29.1,25.2,23.16666667,653.66,26.6,53.91166667,34.6,5.526,0
4/8/2018 10:00,10,31,6,0,8,30.1,25.4,23.3,796.55,27.32,52.11,53.65,5.812,0
4/8/2018 11:00,11,31,6,0,8,31.7,26.2,23.36666667,875.05,29.98,50.33433333,68.98,5.652,0
4/8/2018 12:00,12,31,6,0,8,32.5,26,23.43333333,866.23,32.208,48.435,72.29,5.25,0
4/8/2018 13:00,13,31,6,0,8,32.4,26.1,23.5,820.25,32.715,46.675,63.16,6.109,0
4/8/2018 14:00,14,31,6,0,8,32.7,26.2,23.43333333,734.75,34.51,45.355,47.25,5.448,0
4/8/2018 15:00,15,31,6,0,8,32.5,26,23.36666667,471.15,33.46,45.79666667,25.8,5.204,0
4/8/2018 16:00,16,31,6,0,8,32.7,26.2,23.3,217.4,30.795,46.465,9.95,5.279,0
4/8/2018 17:00,17,31,6,0,8,32.1,25.9,23.23333333,83.45,28.56,46.75666667,1.7,7.544,0
4/8/2018 18:00,18,31,6,0,8,31.6,25.8,23.16666667,8.95,27.245,47.135,0,7.277,0
4/8/2018 19:00,19,31,6,0,8,31.2,25.6,23.1,0,26.735,47.73833333,0,7.314,0
4/8/2018 20:00,20,31,6,0,8,30,26.2,23.06666667,0,26.345,48.04166667,0,4.635,0
4/8/2018 21:00,21,31,6,0,8,30.1,25.3,23.03333333,0,26.125,47.90833333,0,5.004,0
4/8/2018 22:00,22,31,6,0,8,29.3,25,23,0,25.98,48.11833333,0,3.299,0
4/8/2018 23:00,23,31,6,0,8,29.4,25.4,23.6,0,25.835,48.91333333,0,3.09,0
5/8/2018 0:00,0,31,0,0,8,29.2,25.1,24.2,0,29.555,66.70666667,0,2.778,0
5/8/2018 1:00,1,31,0,0,8,28.8,26,24.8,0,29.47,67.23333333,0,2.14,0
5/8/2018 2:00,2,31,0,0,8,28.8,26.1,24.8,0,29.405,67.18833333,0,1.435,0
5/8/2018 3:00,3,31,0,0,8,28.2,25.1,24.8,0,29.32,67.69166667,0,1.33,0
5/8/2018 4:00,4,31,0,0,8,27.1,25.5,24.8,0,29.33,68.66,0,1.59,0
5/8/2018 5:00,5,31,0,0,8,27.3,25.4,24.63333333,0,29.345,69.51,0,4.813,0
5/8/2018 6:00,6,31,0,0,8,27.4,25.6,24.46666667,11.3,29.07,70.45333333,0,2.45,0
5/8/2018 7:00,7,31,0,0,8,28,25.4,24.3,19.97,29.2,71.245,0,2.521,0
5/8/2018 8:00,8,31,0,0,8,28.4,25.8,24.6,35,29.36,71.02833333,0.85,2.88,0
5/8/2018 9:00,9,31,0,0,8,29,28,24.9,105.75,29.785,70.93466667,5.95,1.635,0
5/8/2018 10:00,10,31,0,0,8,30,26.6,25.2,307.45,31.735,69.60833333,24.12,3.36,0
5/8/2018 11:00,11,31,0,0,8,30.9,26.5,24.86666667,672.05,35.026,64.11833333,58.1,4.395,0
5/8/2018 12:00,12,31,0,0,8,31.1,26.1,24.53333333,896.95,38.72,59.03833333,76.45,3.979,0
5/8/2018 13:00,13,31,0,0,8,32.2,26.6,24.2,745.85,38.667,54.62833333,57.8,5.64,0
5/8/2018 14:00,14,31,0,0,8,32.6,26.4,23.9,652.6,39.88,52.14833333,41.34,3.853,0
5/8/2018 15:00,15,31,0,0,8,31.7,26.6,23.6,622.75,40.008,51.555,26.1,5.53,0
5/8/2018 16:00,16,31,0,0,8,30.9,25.8,23.3,287.5,37.99,52.72333333,9.45,3.577,0
5/8/2018 17:00,17,31,0,0,8,29.9,25.4,23.23333333,86.5,34.47,53.34333333,1.95,4.688,0
5/8/2018 18:00,18,31,0,0,8,29.5,25,23.16666667,15.9,32.03,55.63166667,0,4.939,0
5/8/2018 19:00,19,31,0,0,8,29.2,24.9,23.1,0,30.735,58.665,0,5.373,0
5/8/2018 20:00,20,31,0,0,8,29,24.8,23.7,0,30.755,59.35833333,0,4.611,0
5/8/2018 21:00,21,31,0,0,8,28.2,24.9,24.3,0,30.565,60.53233333,0,4.438,0
5/8/2018 22:00,22,31,0,0,8,28.3,25.9,24.9,0,30.19,62.5,0,5.528,0
5/8/2018 23:00,23,31,0,0,8,28.1,26,24.83333333,0,29.945,63.97,0,5.932,0
6/8/2018 0:00,0,32,1,1,8,28.3,25.8,24.76666667,0,29.6,58.235,0,0.6,0
6/8/2018 1:00,1,32,1,1,8,28.1,25.7,24.7,0,29.6,59.51833333,0,0.147,0
6/8/2018 2:00,2,32,1,1,8,27.8,25.9,24.66666667,0,29.6,60.195,0,0.385,0
6/8/2018 3:00,3,32,1,1,8,28,25.8,24.63333333,0,29.6,60.37666667,0,0.78,0
6/8/2018 4:00,4,32,1,1,8,27.3,25.6,24.6,0,29.6,60.66833333,0,0.789,0
6/8/2018 5:00,5,32,1,1,8,27.5,26,24.53333333,0.05,29.6,60.54166667,0,2.215,0
