DateTime,Hour,Week number,Operating time,Day of week,Type of day,Month,Dry bulb temperature,Wet bulb temperature,Dew point temperature,Solar irradiance,Ambient temperature,Humidity,UV index,Wind speed,Aggregated AC power
14/4/2018 17:00,17,15,6,6,0,4,34.5,26.9,24.76666667,49.65,32.47,52.8,2.16,5.547,0
14/4/2018 18:00,18,15,3,6,0,4,33.7,26.7,25.03333333,8.85,30.99,55.17666667,0,5.025,0
14/4/2018 19:00,19,15,2,6,0,4,31.8,27,25.3,0,29.91,58.745,0,6.772,0
14/4/2018 20:00,20,15,1,6,0,4,30.5,27.1,25.7,0,29.75,60.37333333,0,6.363,0
14/4/2018 21:00,21,15,0,6,0,4,30,27,26.1,0,29.6,61.33,0,7.054,0
14/4/2018 22:00,22,15,0,6,0,4,29.8,26.9,26.5,0,29.46,62.98,0,6.536,0
14/4/2018 23:00,23,15,0,6,0,4,29.6,27.3,26.56666667,0,29.325,64.35666667,0,5.889,0
15/4/2018 0:00,0,15,0,0,0,4,29.4,27.4,26.63333333,0,29.235,65.07,0,2.957,0
15/4/2018 1:00,1,15,0,0,0,4,29.4,27.4,26.7,0,29.095,65.37166667,0,2.215,0
15/4/2018 2:00,2,15,1,0,0,4,29.2,27.2,26.6,0,28.985,65.46666667,0,2.285,0
15/4/2018 3:00,3,15,0,0,0,4,29.1,27.1,26.5,0,28.88,65.4,0,1.955,0
15/4/2018 4:00,4,15,0,0,0,4,28.9,27.1,26.4,0,28.79,66.155,0,1.75,0
15/4/2018 5:00,5,15,0,0,0,4,28.7,27,26.43333333,0,28.78,66.56166667,0,4.031,0
15/4/2018 6:00,6,15,0,0,0,4,28.5,27.1,26.46666667,44.2,29.05,66.92833333,0.15,6.331,0
15/4/2018 7:00,7,15,5,0,0,4,29,27.2,26.5,226.92,30.265,66.455,4.6,5.822,0
15/4/2018 8:00,8,15,4,0,0,4,30.3,27.7,26.53333333,446.9,31.875,64.86666667,16.95,5.519,0
15/4/2018 9:00,9,15,5,0,0,4,31.9,28,26.56666667,587.57,33.23,63.125,33.95,4.224,0
15/4/2018 10:00,10,15,5,0,0,4,33.5,28.5,26.6,708.7,33.805,61.47666667,51.9,6.781,0
15/4/2018 11:00,11,15,6,0,0,4,33.7,28.7,26.4,839.76,36.36,58.94833333,70.75,5.152,0
15/4/2018 12:00,12,15,6,0,0,4,34.7,28.6,26.2,822.55,38.095,56.575,72.35,6.39,0
15/4/2018 13:00,13,15,6,0,0,4,35.4,28.5,26,771.65,37.86,53.94,63.85,5.129,0
15/4/2018 14:00,14,15,6,0,0,4,35.5,29,26.03333333,697.7,38.219,52.27666667,50.6,5.449,0
15/4/2018 15:00,15,15,7,0,0,4,35.5,28.8,26.06666667,456.55,37.437,52.5,29.05,5.041,0
15/4/2018 16:00,16,15,6,0,0,4,34.6,28.5,26.1,218.41,34.875,53.41666667,11.1,5.38,0
15/4/2018 17:00,17,15,6,0,0,4,34.3,28.3,25.63333333,72.3,32.865,53.37333333,2,6.25,0
15/4/2018 18:00,18,15,3,0,0,4,33.4,27.4,25.16666667,15.15,31.72,53.46,0,4.795,0
15/4/2018 19:00,19,15,2,0,0,4,32.2,26.9,24.7,0,31.11,54.27,0,5.458,0
15/4/2018 20:00,20,15,1,0,0,4,31.3,26.6,24.23333333,0,30.515,56.75333333,0,4.565,0
15/4/2018 21:00,21,15,0,0,0,4,31.1,26.6,23.76666667,0,30.315,58.60333333,0,5.775,0
15/4/2018 22:00,22,15,0,0,0,4,30.1,25.4,23.3,0,30.155,60.138,0,5.709,0
15/4/2018 23:00,23,15,0,0,0,4,30.1,25.5,23.23333333,0,29.865,61.67666667,0,5.981,0
16/4/2018 0:00,0,16,0,1,1,4,29.3,25.2,23.16666667,0,29.535,62.96666667,0,1.43,0
16/4/2018 1:00,1,16,0,1,1,4,29.2,25,23.1,0,29.31,63.375,0,0.915,0
16/4/2018 2:00,2,16,1,1,1,4,28.3,24.9,23.33333333,0,29.125,64.02766667,0,1.1,0
16/4/2018 3:00,3,16,0,1,1,4,28.6,25.3,23.56666667,0,28.915,64.705,0,1.445,0
16/4/2018 4:00,4,16,0,1,1,4,27.9,25.1,23.8,0,28.85,65.25333333,0,1.075,0
16/4/2018 5:00,5,16,0,1,1,4,27.6,25.3,23.93333333,0,28.72,66.015,0,2.123,0
16/4/2018 6:00,6,16,0,1,1,4,26.9,25.1,24.06666667,36.85,29.075,66.905,0.05,3.035,0
16/4/2018 7:00,7,16,5,1,1,4,27.4,25.2,24.2,169.55,29.015,66.00333333,4.11,6.353,0
16/4/2018 8:00,8,16,4,1,1,4,28,25.8,24.76666667,435.9,31.59,63.88833333,16.75,3.721,4.565856
16/4/2018 9:00,9,16,5,1,1,4,29.8,26.6,25.33333333,586.41,33.785,62.71833333,33.45,4.188,3.840138
16/4/2018 10:00,10,16,5,1,1,4,31.1,27.4,25.9,538.1,34.4,60.32333333,37.58,4.345,3.202653
16/4/2018 11:00,11,16,6,1,1,4,31.8,26.9,25.53333333,471.49,36.614,58.11333333,48.43,3.523,3.298869
16/4/2018 12:00,12,16,6,1,1,4,34.1,27.1,25.16666667,736.35,39.445,54.76166667,64.38,4.305,2.985705763
16/4/2018 13:00,13,16,6,1,1,4,34.1,27.4,24.8,804.45,40.645,50.775,60.7,5.268,2.574665
16/4/2018 14:00,14,16,6,1,1,4,35.3,28.5,24.7,651.15,39.755,49.28333333,39.81,5.106,1.793635
16/4/2018 15:00,15,16,7,1,1,4,35.3,27.7,24.6,412.4,39.486,49.98,22.8,4.679,2.760591
16/4/2018 16:00,16,16,6,1,1,4,34.8,27.5,24.5,252.5,36.365,50.20333333,9.9,5.781,0.341691
16/4/2018 17:00,17,16,6,1,1,4,34.7,27.6,24.7,69.08,33.6,50.71833333,1.9,7.522,0
16/4/2018 18:00,18,16,3,1,1,4,33.6,27.5,24.9,4.65,32.115,52.51,0,5.599,0
16/4/2018 19:00,19,16,2,1,1,4,32.3,27.2,25.1,0,31.115,55.18666667,0,5.781,0
16/4/2018 20:00,20,16,1,1,1,4,31.4,27.4,25.4,0,30.835,57.265,0,5.521,0
16/4/2018 21:00,21,16,0,1,1,4,31.1,27.3,25.7,0,30.599,58.46833333,0,5.037,0
16/4/2018 22:00,22,16,0,1,1,4,30.6,27.3,26,0,30.34,59.135,0,5.887,0
16/4/2018 23:00,23,16,0,1,1,4,29.7,25.1,24.83333333,0,30.02,56.225,0,4.489,0
17/4/2018 0:00,0,16,0,2,1,4,29,24.4,23.66666667,0,29.685,56.55,0,1.765,0
17/4/2018 1:00,1,16,0,2,1,4,28.4,24.4,22.5,0,29.52,59.8,0,1.86,0
17/4/2018 2:00,2,16,1,2,1,4,28,24.6,22.96666667,0,29.51,61.71166667,0,1.75,0
17/4/2018 3:00,3,16,0,2,1,4,27.5,24.8,23.43333333,0,27.93,63.1,0,2.215,0
17/4/2018 4:00,4,16,0,2,1,4,27.2,25.3,23.9,0,25.1,66.58166667,0,1.457,0
17/4/2018 5:00,5,16,0,2,1,4,27.5,25.2,23.83333333,0,26.14,66.07,0,6.37,0
17/4/2018 6:00,6,16,0,2,1,4,27.6,24.8,23.76666667,39.26,27.95,66.76666667,0.15,2.81,4.08804
17/4/2018 7:00,7,16,5,2,1,4,27.7,25,23.7,199.03,29.86,67.45,4.6,4.8,4.333386
17/4/2018 8:00,8,16,4,2,1,4,29.5,26.6,24.46666667,288.73,31.415,66.21333333,13.75,5.69,4.385727
17/4/2018 9:00,9,16,5,2,1,4,30.5,27.1,25.23333333,300.25,31.805,64.925,21.8,5.991,4.148743
17/4/2018 10:00,10,16,5,2,1,4,31.5,27.6,26,622.3,33.18,63.56166667,48.89,4.997,3.73005
17/4/2018 11:00,11,16,6,2,1,4,29.2,26.7,25.23333333,176.8,29.18,63.93833333,17.09,5.351,3.80504
17/4/2018 12:00,12,16,6,2,1,4,26.3,25.2,24.46666667,90.4,24.705,65.565,8.2,6.456,3.091893
17/4/2018 13:00,13,16,6,2,1,4,24.1,23.8,23.7,99.28,23.81,67.04666667,7.7,7.73,2.955369
17/4/2018 14:00,14,16,6,2,1,4,24.4,23.9,23.4,96.11,24.345,68.335,6.15,8.246,2.963831
17/4/2018 15:00,15,16,7,2,1,4,24.7,24.1,23.1,84.3,25.47,69.02166667,4.1,7.097,2.840357288
17/4/2018 16:00,16,16,6,2,1,4,24.9,24,22.8,50.48,25.245,70.04333333,1.6,5.937,2.837794
17/4/2018 17:00,17,16,6,2,1,4,25,23.8,22.73333333,4.65,24.805,69.51166667,0,4.379,1.789445085
17/4/2018 18:00,18,16,3,2,1,4,24.9,23.6,22.66666667,0,23.45,69.09333333,0,3.878,0
17/4/2018 19:00,19,16,2,2,1,4,24.7,23.3,22.6,0,23.15,70.31166667,0,1.981,0
17/4/2018 20:00,20,16,1,2,1,4,24.5,23.6,22.93333333,0,24.155,70.74833333,0,1.945,0
17/4/2018 21:00,21,16,0,2,1,4,24.2,23.7,23.26666667,0,24.56,71.26,0,1.93,0
17/4/2018 22:00,22,16,0,2,1,4,23.9,23.7,23.6,0,24.6,72.08,0,3.62,0
17/4/2018 23:00,23,16,0,2,1,4,24.1,23.9,23.63333333,0,24.37,72.56333333,0,2.09,0
18/4/2018 0:00,0,16,0,3,1,4,23.7,23.6,23.66666667,0,24.47,73.035,0,0.63,0
18/4/2018 1:00,1,16,0,3,1,4,24,23.8,23.7,0,24.27,73.40166667,0,0.56,0
18/4/2018 2:00,2,16,1,3,1,4,23.6,23.5,23.33333333,0,23.895,73.40833333,0,1.105,0
18/4/2018 3:00,3,16,0,3,1,4,23.5,22.9,22.96666667,0,23.845,73.435,0,1.305,0
18/4/2018 4:00,4,16,0,3,1,4,23.5,22.9,22.6,0,23.955,73.37333333,0,0.635,0
18/4/2018 5:00,5,16,0,3,1,4,23.3,22.8,22.76666667,0,23.78,72.815,0,4.528,0
18/4/2018 6:00,6,16,0,3,1,4,23.2,23,22.93333333,45.45,24.155,71.85166667,0.2,3.49,1.834739
18/4/2018 7:00,7,16,5,3,1,4,24.1,23.4,23.1,243.49,26,70.77166667,4.9,3.978,2.099452
18/4/2018 8:00,8,16,4,3,1,4,25.5,23.9,23.13333333,471.61,27.265,68.95666667,17.89,6.863,2.76609661
18/4/2018 9:00,9,16,5,3,1,4,27.1,24.5,23.16666667,666.1,29.5,66.045,38.9,5.522,3.018598
18/4/2018 10:00,10,16,5,3,1,4,28.7,24.9,23.2,828.28,32.42,63.20166667,60.77,5,3.101775254
18/4/2018 11:00,11,16,6,3,1,4,30.1,25.7,23.33333333,949.54,35.848,60.05833333,74.11,4.947,3.421127
18/4/2018 12:00,12,16,6,3,1,4,31.5,25.9,23.46666667,750.14,36.616,57.47333333,62.03,4.628,3.399963051
18/4/2018 13:00,13,16,6,3,1,4,31.2,25.9,23.6,694.6,37.9,55.28666667,48.81,4.665,3.680826
18/4/2018 14:00,14,16,6,3,1,4,32.1,25.7,23.23333333,588.7,38.255,52.71333333,37.55,5.116,4.088959
18/4/2018 15:00,15,16,7,3,1,4,32.9,25.9,22.86666667,323.84,34.275,54.44166667,15.15,5.541,4.029693559
18/4/2018 16:00,16,16,6,3,1,4,33,25.8,22.5,232.85,33.34,56.21833333,8.05,5.319,4.019477
18/4/2018 17:00,17,16,6,3,1,4,32.6,26,23.23333333,84.6,31.494,57.24,1.47,6.06,3.734837
18/4/2018 18:00,18,16,3,3,1,4,31.4,26.4,23.96666667,9.45,30.43,58.14333333,0,3.818,2.590893103
18/4/2018 19:00,19,16,2,3,1,4,30.8,26.5,24.7,0,29.915,58.78,0,3.425,2.520562
18/4/2018 20:00,20,16,1,3,1,4,29.9,26,24.4,0,29.515,59.425,0,4.117,2.282412
18/4/2018 21:00,21,16,0,3,1,4,29.3,25.6,24.1,0,29.62,59.05666667,0,2.74,0
18/4/2018 22:00,22,16,0,3,1,4,28.9,25.4,23.8,0,29.595,58.30166667,0,4.61,0
18/4/2018 23:00,23,16,0,3,1,4,28.6,25.4,23.46666667,0,29.235,58.04666667,0,4.675,0
19/4/2018 0:00,0,16,0,4,1,4,28.3,25.1,23.13333333,0,28.87,59.24666667,0,1.8,0
19/4/2018 1:00,1,16,0,4,1,4,28.1,24.5,22.8,0,28.435,60.976,0,1.235,0
19/4/2018 2:00,2,16,1,4,1,4,27.5,24.8,23.33333333,0,28.135,62.34833333,0,1.115,0
19/4/2018 3:00,3,16,0,4,1,4,27.4,25.2,23.86666667,0,27.92,63.585,0,1.075,0
19/4/2018 4:00,4,16,0,4,1,4,27,25.2,24.4,0,27.805,64.64333333,0,1.285,0
19/4/2018 5:00,5,16,0,4,1,4,26.7,25.2,24.7,0,27.66,65.92666667,0,2.895,0
19/4/2018 6:00,6,16,0,4,1,4,26.3,25.1,25,41.4,28,67.13166667,0.2,2.7,2.54714
19/4/2018 7:00,7,16,5,4,1,4,27.4,25.9,25.3,186.86,29.36,66.913,4.61,4.883,2.434798983
19/4/2018 8:00,8,16,4,4,1,4,29.5,26.8,24.83333333,398.42,30.69,65.45333333,15.55,6.157,3.227725
19/4/2018 9:00,9,16,5,4,1,4,29.9,26.8,24.36666667,493.2,31.985,63.35833333,32.97,5.553,3.690299
19/4/2018 10:00,10,16,5,4,1,4,32.5,26.5,23.9,853,34.37,60.22833333,60.3,4.938,4.063059
19/4/2018 11:00,11,16,6,4,1,4,33.2,27,23.96666667,749.34,35.87,57.505,63.4,5.994,4.111395
19/4/2018 12:00,12,16,6,4,1,4,34.1,27.4,24.03333333,658.6,35.681,55.395,55.19,6.32,4.296594
19/4/2018 13:00,13,16,6,4,1,4,33.5,26.9,24.1,662,36.672,54.18,54.07,5.7,4.199591
19/4/2018 14:00,14,16,6,4,1,4,32.2,27.4,24.3,691.43,38.002,52.57866667,51.31,6.144,4.560928
19/4/2018 15:00,15,16,7,4,1,4,27.8,25.7,24.5,373.85,36.54,52.20766667,25.2,5.788,4.637834
19/4/2018 16:00,16,16,6,4,1,4,30.1,26.3,24.7,208.85,34.832,52.52166667,10.95,5.509,4.458658983
19/4/2018 17:00,17,16,6,4,1,4,32.7,26.8,24.4,53.2,32.03,52.14666667,2.2,6.82,3.950532
19/4/2018 18:00,18,16,3,4,1,4,32,26.1,24.1,9.25,30.59,54.30166667,0,5.329,3.942202
19/4/2018 19:00,19,16,2,4,1,4,30.6,25.9,23.8,0,29.73,58.00833333,0,7.152,2.432964
19/4/2018 20:00,20,16,1,4,1,4,29.6,26.5,24.53333333,0,29.5,60.52166667,0,5.94,0.054501
19/4/2018 21:00,21,16,0,4,1,4,29.5,26.6,25.26666667,0,29.35,62.531,0,5.878,0
19/4/2018 22:00,22,16,0,4,1,4,29.2,26.7,26,0,29.26,63.47,0,5.467,0
19/4/2018 23:00,23,16,0,4,1,4,28.9,26.9,25.93333333,0,29.19,63.80166667,0,7.528,0
20/4/2018 0:00,0,16,0,5,1,4,28.8,26.7,25.86666667,0,28.985,64.025,0,3.72,0
20/4/2018 1:00,1,16,0,5,1,4,29.6,26.6,25.8,0,28.545,65.77333333,0,2.2,0
20/4/2018 2:00,2,16,1,5,1,4,28.3,26.1,25.76666667,0,28.485,66.90333333,0,1.53,0
20/4/2018 3:00,3,16,0,5,1,4,27.8,26.3,25.73333333,0,28.535,67.47833333,0,1.265,0
20/4/2018 4:00,4,16,0,5,1,4,27.4,26.1,25.7,0,28.47,67.60333333,0,3.11,0
20/4/2018 5:00,5,16,0,5,1,4,27,26,25.8,0,28.275,68.09666667,0,4.54,0
20/4/2018 6:00,6,16,0,5,1,4,26.5,25.8,25.9,37.77,28.53,68.98166667,0.2,2.355,2.624451864
20/4/2018 7:00,7,16,5,5,1,4,27.3,26.4,26,159.6,29.74,68.84666667,4.7,4.246,2.556604
20/4/2018 8:00,8,16,4,5,1,4,29,27.5,26.2,85.13,29.705,68.66833333,11.35,4.779,3.044032
20/4/2018 9:00,9,16,5,5,1,4,30.3,27.8,26.4,645.31,32.185,66.815,39.95,4.971,3.249287
20/4/2018 10:00,10,16,5,5,1,4,30.9,27.8,26.6,421.88,33.124,64.09333333,40.72,5.162,3.66374
20/4/2018 11:00,11,16,6,5,1,4,33.1,27.8,26.03333333,745.81,35.107,61.32333333,72.51,5.861,4.521446
20/4/2018 12:00,12,16,6,5,1,4,33.6,27.2,25.46666667,645.96,35.818,59.10333333,67.63,6.428,4.848343
20/4/2018 13:00,13,16,6,5,1,4,33.8,27.5,24.9,776.45,37.175,56.98666667,67.01,6.141,5.075078
20/4/2018 14:00,14,16,6,5,1,4,34.4,27.7,24.43333333,728.11,37.295,53.846,52.87,6.943,5.35814
20/4/2018 15:00,15,16,7,5,1,4,34.2,27.2,23.96666667,500.74,36.904,54.42966667,30.79,5.467,4.914065
20/4/2018 16:00,16,16,6,5,1,4,34.4,26.8,23.5,199.55,33.955,55.624,11.6,6.668,4.781794
20/4/2018 17:00,17,16,6,5,1,4,33.6,26.6,23.76666667,49.98,31.605,56.31666667,2.22,7.381,4.417108
20/4/2018 18:00,18,16,3,5,1,4,32.3,27.1,24.03333333,9.38,30.68,57.09333333,0,6.458,3.225427
20/4/2018 19:00,19,16,2,5,1,4,30.5,26.2,24.3,0,30.045,58.77166667,0,6.731,2.513176
20/4/2018 20:00,20,16,1,5,1,4,30.3,26.5,24.66666667,0,29.68,60.61166667,0,6.647,0
20/4/2018 21:00,21,16,0,5,1,4,29.4,26.3,25.03333333,0,29.49,62.315,0,5.955,0
20/4/2018 22:00,22,16,0,5,1,4,29.5,26.6,25.4,0,29.37,63.60333333,0,5.164,0
20/4/2018 23:00,23,16,0,5,1,4,29,26.8,25.63333333,0,29.105,64.355,0,6.635,0
21/4/2018 0:00,0,16,0,6,0,4,29.1,27,25.86666667,0,28.97,64.88166667,0,2.247,0
21/4/2018 1:00,1,16,0,6,0,4,28.6,26.8,26.1,0,28.85,65.475,0,2.075,0
21/4/2018 2:00,2,16,1,6,0,4,28.5,26.7,26,0,28.695,65.865,0,1.375,0
21/4/2018 3:00,3,16,0,6,0,4,28.6,26.7,25.9,0,28.625,65.83166667,0,1.64,0
21/4/2018 4:00,4,16,0,6,0,4,28.2,26.5,25.8,0,28.59,66.01833333,0,1.62,0
21/4/2018 5:00,5,16,0,6,0,4,27.8,26.3,26,0,28.55,66.33333333,0,3.545,0.005323729
21/4/2018 6:00,6,16,0,6,0,4,27.4,26.3,26.2,49.83,29,66.51166667,0.2,4.572,0
21/4/2018 7:00,7,16,5,6,0,4,27.7,26.8,26.4,276.65,30.365,66.42833333,4.75,7.565,0
21/4/2018 8:00,8,16,4,6,0,4,29.4,27.5,26.3,242.8,31.14,65.45833333,13.85,5.443,1.693284
21/4/2018 9:00,9,16,5,6,0,4,30.7,27.5,26.2,399.6,31.895,64.23166667,29.33,6.338,2.301688
21/4/2018 10:00,10,16,5,6,0,4,32.5,27.9,26.1,538.9,33.105,62.65833333,43.94,5.908,2.074369
21/4/2018 11:00,11,16,6,6,0,4,33.3,27.8,25.53333333,880.31,35.76,60.22333333,74.84,6.148,2.265157
21/4/2018 12:00,12,16,6,6,0,4,33.1,27.2,24.96666667,937.96,36.79,56.54833333,85.24,7.666,2.523734
21/4/2018 13:00,13,16,6,6,0,4,34.5,27.4,24.4,898.43,39.205,52.96666667,74.71,4.93,2.714453
21/4/2018 14:00,14,16,6,6,0,4,35.7,28.1,24.23333333,714.51,39.266,50.36666667,53.25,6.394,2.791638
21/4/2018 15:00,15,16,7,6,0,4,34.5,27,24.06666667,499.9,38.45,50.45833333,30.7,5.825,2.638767
21/4/2018 16:00,16,16,6,6,0,4,35.7,27.5,23.9,226.39,34.835,50.71,11.85,6.841,2.594911
21/4/2018 17:00,17,16,6,6,0,4,34.4,27.1,24.2,59.8,32.155,52.89166667,2.2,7.331,0.674384
21/4/2018 18:00,18,16,3,6,0,4,32.8,26.8,24.5,12.3,30.9,55.74,0,6.661,0
21/4/2018 19:00,19,16,2,6,0,4,31.2,26.7,24.8,0,30.425,57.355,0,7.368,0
21/4/2018 20:00,20,16,1,6,0,4,30.4,26.4,24.86666667,0,30.035,59.39433333,0,6.459,0
21/4/2018 21:00,21,16,0,6,0,4,30.2,26.4,24.93333333,0,29.76,61.06,0,7.965,0
21/4/2018 22:00,22,16,0,6,0,4,30,26.5,25,0,29.54,62.65666667,0,7.747,0
21/4/2018 23:00,23,16,0,6,0,4,29.6,27,25.36666667,0,29.515,63.69333333,0,6.414,0
22/4/2018 0:00,0,16,0,0,0,4,29.5,27.2,25.73333333,0,29.355,64.03666667,0,2.53,0
22/4/2018 1:00,1,16,0,0,0,4,29.3,27,26.1,0,29.19,64.15166667,0,1.79,0
22/4/2018 2:00,2,16,1,0,0,4,29,26.9,26,0,29.08,64.18833333,0,2.21,0
22/4/2018 3:00,3,16,0,0,0,4,29,26.9,25.9,0,28.98,64.835,0,1.275,0
22/4/2018 4:00,4,16,0,0,0,4,28.8,26.7,25.8,0,28.91,65.30333333,0,1.5,0
22/4/2018 5:00,5,16,0,0,0,4,28.5,26.8,26.03333333,0,28.775,65.85,0,2.917,0
22/4/2018 6:00,6,16,0,0,0,4,28.6,27,26.26666667,50.9,29.21,65.88,0.3,2.845,0
22/4/2018 7:00,7,16,5,0,0,4,28.9,27.2,26.5,237.65,30.355,65.445,5.22,5.459,0
22/4/2018 8:00,8,16,4,0,0,4,30.8,27.6,26.1,512.05,32.075,64.87166667,20.35,5.663,0
22/4/2018 9:00,9,16,5,0,0,4,31.7,27.3,25.7,613.05,33.075,62.075,37.35,5.519,0
22/4/2018 10:00,10,16,5,0,0,4,33.3,27.6,25.3,604.09,34.38,59.26166667,58.09,5.05,2.736644
22/4/2018 11:00,11,16,6,0,0,4,33.4,27.2,24.9,928.89,35.788,55.75166667,83.76,7.477,5.198152
22/4/2018 12:00,12,16,6,0,0,4,33.9,27.3,24.5,924.24,37.475,51.56166667,86.7,6.158,5.203682
22/4/2018 13:00,13,16,6,0,0,4,34.8,27.3,24.1,878,38.817,47.61333333,76.1,5.07,5.256253
22/4/2018 14:00,14,16,6,0,0,4,35.6,27.1,23.86666667,744.05,39.405,45.13833333,56.2,5.623,5.282752
22/4/2018 15:00,15,16,7,0,0,4,35.7,27.2,23.63333333,542.75,38.33,46.05666667,32.38,5.486,5.224699
22/4/2018 16:00,16,16,6,0,0,4,35.6,27.1,23.4,225.15,34.975,47.59866667,11.6,6.667,2.621258
22/4/2018 17:00,17,16,6,0,0,4,34.6,27,23.93333333,94.75,32.54,50.55366667,2.65,6.386,0
22/4/2018 18:00,18,16,3,0,0,4,32.7,27,24.46666667,10.15,31.095,54.42166667,0,6.264,0
22/4/2018 19:00,19,16,2,0,0,4,31.5,26.9,25,0,30.395,57.04,0,6.026,0
22/4/2018 20:00,20,16,1,0,0,4,30.7,27.3,25.43333333,0,30.08,59.09166667,0,7.277,0
22/4/2018 21:00,21,16,0,0,0,4,30.2,27.2,25.86666667,0,29.905,59.56,0,6.186,0
22/4/2018 22:00,22,16,0,0,0,4,29.9,27.3,26.3,0,29.67,59.91333333,0,6.59,0
22/4/2018 23:00,23,16,0,0,0,4,29.6,26.8,26.13333333,0,29.48,60.84833333,0,7.157,0
23/4/2018 0:00,0,17,0,1,1,4,29.4,26.9,25.96666667,0,29.34,61.235,0,2.069,0
23/4/2018 1:00,1,17,0,1,1,4,29.3,26.8,25.8,0,29.12,62.00666667,0,2.51,0
23/4/2018 2:00,2,17,1,1,1,4,28.9,26.2,26,0,28.925,63.34,0,1.765,0
23/4/2018 3:00,3,17,0,1,1,4,28.9,26.9,26.2,0,28.835,64.82333333,0,1.54,0
23/4/2018 4:00,4,17,0,1,1,4,28.8,27.1,26.4,0,28.785,65.65,0,1.772,0
23/4/2018 5:00,5,17,0,1,1,4,28.4,27,26.13333333,0,28.695,66.08666667,0,4.292,0
23/4/2018 6:00,6,17,0,1,1,4,28.5,27.1,25.86666667,51.8,29.107,66.685,0.25,4.09,4.197731
23/4/2018 7:00,7,17,5,1,1,4,28.9,27.2,25.6,260.21,30.425,66.04066667,5.5,6.183,3.707609
23/4/2018 8:00,8,17,4,1,1,4,31,27.1,25.1,461.8,32.295,64.03333333,18.15,5.12,4.02465
23/4/2018 9:00,9,17,5,1,1,4,32.2,28,24.6,655.3,34.565,59.41,36.2,3.91,4.600869
23/4/2018 10:00,10,17,5,1,1,4,33.1,26.8,24.1,788.55,36.4,54.25833333,54.55,4.547,4.653129
23/4/2018 11:00,11,17,6,1,1,4,34.2,26.8,23.83333333,854.3,38.63,49.655,62.75,5.367,4.661665
23/4/2018 12:00,12,17,6,1,1,4,35.3,27,23.56666667,893.5,40.356,45.71,65.65,5.826,4.462651
23/4/2018 13:00,13,17,6,1,1,4,36,27.1,23.3,799.35,38.904,48.34166667,60.4,5.935,5.022342
23/4/2018 14:00,14,17,6,1,1,4,36.6,26.6,23.36666667,678,39.395,47.585,44.5,4.922,5.212003
23/4/2018 15:00,15,17,7,1,1,4,37.1,26.4,23.43333333,478.25,38.62,48.27333333,24.65,5.879,5.097575
23/4/2018 16:00,16,17,6,1,1,4,36.2,27.3,23.5,239.3,36.07,49.25933333,9.8,6,4.81681
23/4/2018 17:00,17,17,6,1,1,4,34.9,28.1,23.2,78.33,33.84,48.95833333,1.7,5.691,3.447661
23/4/2018 18:00,18,17,3,1,1,4,34,26.4,22.9,11.6,32.24,49.98833333,0,6.986,3.738941
23/4/2018 19:00,19,17,2,1,1,4,32.8,25.8,22.6,0,31.47,52.10833333,0,6.175,3.203828
23/4/2018 20:00,20,17,1,1,1,4,31.9,25.9,23.46666667,0,31.005,54.36,0,5.89,0
23/4/2018 21:00,21,17,0,1,1,4,31.2,26,24.33333333,0,30.39,57.70166667,0,6.719,0
23/4/2018 22:00,22,17,0,1,1,4,30.6,26.8,25.2,0,29.9,60.79833333,0,7.904,0
23/4/2018 23:00,23,17,0,1,1,4,30.1,27.4,25.66666667,0,29.78,62.61,0,4.593,0
24/4/2018 0:00,0,17,0,2,1,4,29.9,27.6,26.13333333,0,29.595,63.61166667,0,3.801,0
24/4/2018 1:00,1,17,0,2,1,4,29.7,27.5,26.6,0,29.505,63.84,0,2.91,0
24/4/2018 2:00,2,17,1,2,1,4,29.5,27.3,26.5,0,29.36,64.29666667,0,2.575,0
24/4/2018 3:00,3,17,0,2,1,4,29.2,27.3,26.4,0,29.235,64.76333333,0,2.03,0
24/4/2018 4:00,4,17,0,2,1,4,29.2,27.1,26.3,0,29.135,65.485,0,1.475,0
24/4/2018 5:00,5,17,0,2,1,4,29,27.3,26.5,0,29.125,66.46666667,0,4.519,0
24/4/2018 6:00,6,17,0,2,1,4,28.8,27.2,26.7,47.85,29.51,67.13833333,0.21,5.718,4.707946
24/4/2018 7:00,7,17,5,2,1,4,29.3,27.6,26.9,137.75,30.49,66.51,4.35,5.902,3.606091
24/4/2018 8:00,8,17,4,2,1,4,30.6,28.3,26.56666667,171.1,31.03,65.92833333,13.5,5.907,4.921114
24/4/2018 9:00,9,17,5,2,1,4,31.9,28.2,26.23333333,702.65,33.9,63.49166667,38.2,5.924,6.004447
24/4/2018 10:00,10,17,5,2,1,4,33.3,28,25.9,781.56,34.621,60.7,58.36,7.514,6.33251
24/4/2018 11:00,11,17,6,2,1,4,34.3,28.5,25.83333333,911.36,35.6,58.705,74.89,7.982,6.331373
24/4/2018 12:00,12,17,6,2,1,4,35.5,28.9,25.76666667,925.6,37.881,55.76,81.5,6.738,6.248845
24/4/2018 13:00,13,17,6,2,1,4,34.9,28.3,25.7,867.33,38.075,52.17833333,71.95,8.35,6.261089
24/4/2018 14:00,14,17,6,2,1,4,36.1,27.2,25.26666667,716.2,38.555,50.51666667,52.25,6.598,6.462277
24/4/2018 15:00,15,17,7,2,1,4,35.7,27.8,24.83333333,520.35,37.838,50.505,30.35,6.753,6.108557
